35	16	-1	1	344	0	90	8	0	22	100	1	70	135	175	200	200	0	0	0	0	0	0	1	1	0	寒冰之心★忍
36	16	-1	1	184	0	90	10	0	22	100	1	70	135	175	200	200	0	0	0	0	0	0	1	1	0	炽热之心★怒
37	16	-1	1	353	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	泪血斗破★魄
38	16	-1	1	194	0	90	8	0	22	100	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	血泪苍穹★魂
39	16	-1	1	361	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	独霸天下★甲
40	16	-1	1	202	0	90	8	0	22	100	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	天下无双★斩
41	16	-1	1	369	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	(滅世)卐亂·我欲の修仙
42	16	-1	1	210	0	90	8	0	22	100	1	70	112	158	200	200	0	0	0	0	0	0	1	1	0	(滅世)卐亂·天下の無雙
43	16	-1	1	377	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	(無極)卐魔·血戰の到底
44	16	-1	1	218	0	90	8	0	22	70	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	(無極)卐魔·烈焰の焚天
45	16	-1	1	377	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	(炎黃)卐極·王者·戰甲
46	16	-1	1	226	0	90	8	0	22	100	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	(炎黃)卐極·王者·利刃
47	16	-1	1	387	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	(凰)卐真·究極·魂甲
48	16	-1	1	234	0	90	8	0	22	100	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	(凰)卐真·究極·魂兵
49	16	-1	1	395	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	火神·奇迹庇佑
50	16	-1	1	242	0	90	8	0	22	100	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	时空·天界圣火
51	16	-1	1	403	0	90	8	0	22	100	1	70	110	160	200	200	0	0	0	0	0	0	1	1	0	穿在身上真舒服★
52	16	-1	1	250	0	90	10	0	22	100	1	70	113	155	200	200	0	0	0	0	0	0	1	1	0	拿在手上真好看★
53	4	-1	4	380	0	380	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
54	22	-1	22	950	0	950	12	0	12	70	15	70	0	0	110	200	0	0	0	0	0	0	1	1	0	
55	4	-1	4	420	0	420	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
56	4	-1	4	440	0	440	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
57	4	-1	4	460	0	460	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
58	4	-1	4	480	0	480	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
59	4	-1	4	500	0	500	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
60	4	-1	4	520	0	520	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
61	4	-1	4	540	0	540	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
62	4	-1	4	560	0	560	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
63	4	-1	4	580	0	580	16	0	16	70	15	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
64	4	-1	4	600	600	600	9	0	9	70	9	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
65	4	-1	4	610	610	610	10	0	10	70	10	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
66	4	-1	4	620	0	620	10	0	10	70	10	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
67	4	-1	4	630	0	630	10	0	10	70	10	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
68	4	-1	4	640	0	640	10	0	10	70	10	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
69	4	-1	4	650	0	650	10	0	10	70	10	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
70	22	-1	22	1050	0	1050	12	0	12	70	10	70	0	0	110	200	0	0	0	0	0	0	1	1	0	
71	4	-1	4	670	0	670	10	0	10	70	10	70	-1	-2	110	200	0	0	0	0	0	0	1	1	0	
72	1	-1	1	90	0	90	22	0	22	70	0	70	0	0	0	0	0	0	0	0	0	0	1	1	0	
73	1	-1	1	60	0	60	10	0	10	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	
74	1	-1	1	70	0	70	10	0	10	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	1	-1	1	80	0	80	10	0	10	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	
76	4	-1	4	60	0	60	10	0	10	100	0	100	-178	28	0	0	-48	-58	1	1	0	0	1	1	0	
77	4	-1	4	70	0	70	10	0	10	100	0	100	-178	28	0	0	-48	-58	1	1	0	0	1	1	0	
78	4	-1	4	80	0	80	10	0	10	100	0	100	-178	28	0	0	-48	-58	1	1	0	0	1	1	0	
79	4	-1	4	90	0	90	10	0	10	100	0	100	-178	28	0	0	-48	-58	1	1	0	0	1	1	0	
80	4	-1	4	100	0	100	10	0	10	100	0	100	-178	28	0	0	-48	-58	1	1	0	0	1	1	0	
81	4	-1	4	110	0	110	10	0	10	100	0	100	-48	-60	0	0	-48	-58	1	1	0	0	1	1	0	★★割魂★★
82	4	-1	4	120	0	120	10	0	10	100	0	100	-48	-60	0	0	-48	-58	1	1	0	0	1	1	0	★★★鬼切★★★
83	4	-1	4	130	0	130	10	0	10	100	0	100	-48	-60	0	0	-48	-58	1	1	0	0	1	1	0	★★★★究魄★★★★
84	4	-1	-1	150	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★
85	4	-1	-1	160	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★
86	4	-1	-1	170	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★
87	4	-1	-1	180	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★
88	4	-1	-1	190	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★★
89	4	-1	-1	200	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★★★
90	4	-1	-1	210	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★★★★
91	4	-1	-1	220	0	0	8	0	1	100	0	100	115	115	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★★★★★
92	4	-1	-1	230	0	0	8	0	1	100	0	100	0	15	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★★★★★★
93	4	-1	-1	240	0	0	8	0	1	100	0	100	65	95	0	0	0	0	1	0	0	0	1	0	0	盾牌★★★★★★★★★★
94	4	-1	-1	250	0	0	8	0	1	100	0	100	60	5	0	0	0	0	1	0	0	0	1	0	0	★盾牌★
95	4	-1	-1	310	0	0	9	0	1	100	0	100	95	155	0	0	0	0	1	0	0	0	1	0	0	★★神盾★★★
96	4	-1	-1	260	0	0	8	0	1	100	0	100	80	137	0	0	0	0	1	0	0	0	1	0	0	★★★罗生★★★
97	4	-1	-1	270	0	0	8	0	1	100	0	100	80	140	0	0	0	0	1	0	0	0	1	0	0	★★★★无敌★★★★
98	27	-1	1	1540	0	210	8	0	22	100	0	100	-270	-100	0	0	0	0	1	0	0	0	1	1	0	[时装]·紫炎の神光
99	27	-1	1	1530	0	210	8	0	22	100	0	100	-290	-110	0	0	0	0	1	0	0	0	1	1	0	[时装]·黑炎の怒火
100	27	-1	1	1520	0	210	8	0	22	100	0	100	-285	-115	0	0	0	0	1	0	0	0	1	1	0	[时装]·红炎の血腥
101	27	-1	1	1510	0	210	8	0	22	100	0	100	-280	-115	0	0	0	0	1	0	0	0	1	1	0	[时装]·蓝炎の沉辉
102	27	-1	1	1500	0	210	8	0	22	100	0	100	-290	-115	0	0	0	0	1	0	0	0	1	1	0	[时装]·暗炎の影杀
103	27	-1	1	1490	0	210	8	0	22	100	0	100	-290	-120	0	0	0	0	1	0	0	0	1	1	0	[时装]·燃炎の飞焰
104	27	-1	1	1480	0	210	8	0	22	100	0	100	-290	-120	0	0	0	0	1	0	0	0	1	1	0	[时装]·紫炎の破军
105	27	-1	1	1470	0	210	8	0	22	100	0	100	-280	-115	0	0	0	0	1	0	0	0	1	1	0	[时装]·狂の圣战
106	27	-1	1	1550	0	210	8	0	22	100	0	100	-205	-165	0	0	0	0	1	0	0	0	1	1	0	[时装]·巫の妖王
107	27	-1	1	1560	0	210	8	0	22	100	0	100	-190	-245	0	0	0	0	1	0	0	0	1	1	0	[时装]·魂の幽冥
108	27	-1	1	1570	0	210	8	0	22	100	0	100	-230	-200	0	0	0	0	1	0	0	0	1	1	0	[时装]·义の青龙
109	27	-1	1	1580	0	210	8	0	22	100	0	100	-235	-200	0	0	0	0	1	0	0	0	1	1	0	[时装]·忍の鬼鲛
110	27	-1	1	1590	0	210	8	0	22	100	0	100	-220	-170	0	0	0	0	1	0	0	0	1	1	0	[时装]·冥の王
111	27	-1	1	1610	0	210	8	0	22	100	0	100	-60	-55	0	0	0	0	1	0	0	0	1	1	0	[时装]·魑の魅
112	27	-1	1	1620	0	210	9	0	22	100	0	100	-45	15	0	0	0	0	1	0	0	0	1	1	0	[时装]·冰の火
113	27	-1	1	1630	0	210	22	0	22	100	0	100	-140	-265	0	0	0	0	1	0	0	0	1	1	0	[时装]·孙の悟饭
114	0	-1	1	230	0	210	10	0	22	100	0	100	-183	-175	0	0	0	0	1	0	0	0	1	1	0	
115	4	-1	1	680	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	0	0	0	0	1	1	0	十年魂环·D
116	4	-1	1	730	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	1	0	0	0	1	1	0	
117	4	-1	1	780	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	1	0	0	0	1	1	0	
118	4	-1	1	830	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	1	0	0	0	1	1	0	
119	4	-1	1	880	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	1	0	0	0	1	1	0	
120	4	-1	1	930	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	1	0	0	0	1	1	0	
121	4	-1	1	980	0	210	50	0	22	50	0	100	-12	15	0	0	0	0	1	0	0	0	1	1	0	
122	1	-1	1	40	0	40	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	
123	1	-1	1	20	0	20	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	
124	1	-1	1	10	0	10	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	
125	1	-1	1	260	0	260	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	
126	1	-1	1	210	0	210	22	0	22	100	0	100	0	0	0	0	0	0	0	0	0	0	1	1	0	光柱加首饰特效
127	16	-1	1	800	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	★★★魍魉★★★
128	16	-1	1	840	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	魑魅々杀猪刀
129	16	-1	1	1420	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	寒冰卍神甲
130	2	-1	1	1010	0	120	20	0	22	100	0	100	32	7	0	0	0	0	0	0	0	0	1	1	0	
131	16	-1	1	980	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	放逐之刃★
132	16	-1	1	1660	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	争战铠甲★
133	16	-1	1	1040	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	月华咒刃★
134	16	-1	1	1080	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	★破败王者之刃★
135	16	-1	1	1540	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	★石像鬼板甲★
136	16	-1	1	260	0	120	8	0	22	100	0	100	113	155	0	0	0	0	0	0	0	0	1	1	0	地狱修罗神天兵
137	16	-1	1	411	0	120	8	0	22	100	0	100	110	160	0	0	0	0	0	0	0	0	1	1	0	天堂圣魂鬼僧袍
138	16	-1	1	860	0	120	8	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	·铁血战旗¤星云刃·
139	16	-1	1	1680	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	·兽武修真¤软金甲·
140	16	-1	1	268	0	120	8	0	22	100	0	100	113	155	0	0	0	0	0	0	0	0	1	1	0	焚天·神葬+S
141	16	-1	1	419	0	120	8	0	22	100	0	100	110	160	0	0	0	0	0	0	0	0	1	1	0	神裁·鬼泣+S
142	16	-1	1	780	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	【屠ヶ龙】
143	16	-1	1	1600	4202	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	1	0	1	1	1	【天ヶ魔】
144	16	-1	1	276	0	120	8	0	22	100	0	100	113	155	0	0	0	0	0	0	0	0	1	1	0	幻舞翔空[神泣]+SS
145	16	-1	1	427	0	120	8	0	22	100	0	100	110	160	0	0	0	0	0	0	0	0	1	1	0	火炬之光[破天]+SS
146	16	-1	1	560	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	★★圣·霜之哀伤★★
147	16	-1	1	1380	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	★★圣·王之悲鸣★★
148	16	-1	1	940	0	120	12	0	22	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	●●盘古斧●●
149	16	-1	1	1780	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	1	0	1	1	0	●●鸿蒙●●
150	3	-1	1	680	0	120	20	0	22	100	0	100	-145	-165	0	0	0	0	0	0	0	0	1	1	0	
151	3	-1	1	730	0	120	20	0	22	100	0	100	-157	-192	0	0	0	0	0	0	0	0	1	1	0	
152	3	-1	1	700	0	120	30	0	22	100	0	100	-71	-112	0	0	0	0	0	0	0	0	1	1	0	
153	16	-1	1	1740	0	120	12	0	22	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	冠军披风★
154	1	-1	1	40	0	40	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	光柱2+首饰光柱
155	4	-1	1	1030	0	90	10	0	22	100	0	100	90	-25	0	0	0	0	0	0	0	0	1	1	0	●●穷奇●●
156	43	-1	43	220	0	220	18	0	18	100	0	100	0	-3	0	0	0	-3	0	0	0	0	0	0	0	
157	4	-1	1	1040	0	0	7	0	10	100	0	100	75	-105	0	0	0	0	0	0	0	0	1	0	0	神力玉玺
158	0	-1	0	0	0	0	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	1	1	0	
159	0	-1	0	10	0	10	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	1	1	0	
160	0	-1	0	20	0	20	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	1	1	0	
161	0	-1	0	30	0	30	10	0	10	100	0	100	0	0	0	0	0	0	0	0	0	0	1	1	0	
162	16	-1	-1	620	0	0	12	0	1	100	0	100	145	155	0	0	0	0	0	0	0	0	1	1	0	卑劣手杖
163	16	-1	-1	1520	0	0	12	0	1	70	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	日炎斗篷
164	16	-1	-1	640	0	0	12	0	1	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	の沙城霸主的战刃
165	16	-1	-1	1220	0	0	12	0	1	100	0	100	150	155	0	0	0	0	0	0	0	0	1	1	0	·紫府金剑·
166	16	-1	-1	3020	0	0	25	0	1	100	0	100	-117	-165	0	0	0	0	0	0	0	0	1	1	0	·如意金箍棒·
167	16	-1	-1	2820	0	0	12	0	1	100	0	100	125	140	0	0	0	0	0	0	0	0	1	1	0	·定海の神针·
168	16	-1	-1	1480	0	0	12	0	1	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	白肆的祈祷※※
169	16	-1	-1	1700	0	0	12	0	1	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	咒
170	16	-1	-1	1980	0	0	12	0	1	100	0	100	200	255	0	0	0	0	0	0	0	0	1	1	0	封神の
171	16	-1	-1	1120	0	0	12	0	1	100	0	100	143	155	0	0	0	0	0	0	0	0	1	1	0	创世の
172	4	-1	-1	1050	0	0	8	0	1	70	0	100	100	100	0	0	0	0	0	0	0	0	1	1	0	无轩之散魄
173	4	-1	-1	1060	0	0	8	0	1	70	0	100	100	100	0	0	0	0	0	0	0	0	1	1	0	刑天の
174	16	-1	-1	2840	0	0	12	0	1	100	0	100	128	155	0	0	0	0	0	0	0	0	1	1	0	方天画戟の神兵
175	16	-1	-1	2860	0	0	12	0	1	100	0	100	125	155	0	0	0	0	0	0	0	0	1	1	0	权利の剑
176	1	-1	-1	620	0	0	8	0	1	150	0	100	70	-145	0	0	0	0	0	0	0	0	1	1	0	云顶之子(精灵)
177	1	-1	1	982	0	982	20	0	20	200	0	200	0	0	0	0	0	0	1	0	0	0	1	1	0	219
178	1	-1	-1	660	0	0	8	0	1	150	0	100	78	-155	0	0	0	0	0	0	0	0	1	1	0	无头骑士(精灵)
179	1	-1	-1	650	0	0	8	0	1	150	0	100	70	-150	0	0	0	0	0	0	0	0	1	1	0	黑皇帝(精灵)
180	1	-1	-1	670	0	0	8	0	1	150	0	100	70	-145	0	0	0	0	0	0	0	0	1	1	0	剑之灵(精灵)
181	1	-1	-1	690	0	0	8	0	1	150	0	100	80	-145	0	0	0	0	0	0	0	0	1	1	0	冒险王(精灵)
182	1	-1	-1	680	0	0	8	0	1	150	0	100	70	-150	0	0	0	0	0	0	0	0	1	1	0	赛丽亚(精灵)
183	1	-1	-1	720	0	0	8	0	1	150	0	100	75	-148	0	0	0	0	0	0	0	0	1	1	0	天空骑士(精灵)
184	1	-1	-1	750	0	0	8	0	1	150	0	100	75	-160	0	0	0	0	0	0	0	0	1	1	0	天帷巨兽(精灵)
185	1	-1	-1	800	0	0	8	0	1	150	0	100	75	-160	0	0	0	0	0	0	0	0	1	1	0	大斗帝(精灵)
186	16	-1	-1	2920	0	0	12	0	1	100	0	100	120	145	0	0	0	0	0	0	0	0	1	1	0	冥火钢牙·锯锋
187	16	-1	-1	2720	0	0	12	0	1	100	0	100	220	255	0	0	0	0	0	0	0	0	1	1	0	「赤炎·天照」
188	16	-1	-1	2980	0	0	12	0	1	100	0	100	220	255	0	0	0	0	0	0	0	0	1	1	0	◎黑鳞铠甲◎
189	16	-1	-1	3000	0	0	12	0	1	100	0	100	120	155	0	0	0	0	0	0	0	0	1	1	0	风蚀之殇-残影
190	16	-1	-1	2080	0	0	24	0	1	70	0	100	110	100	0	0	0	0	0	0	0	0	1	1	0	烈焰盾
191	14	-1	-1	0	0	0	12	0	1	100	0	100	215	280	0	0	0	0	0	0	0	0	1	1	0	【超神器】关注神器
192	14	-1	-1	24	0	0	12	0	1	100	0	100	230	270	0	0	0	0	0	0	0	0	1	1	0	【超神器】自由大陆
193	14	-1	-1	24	0	0	12	0	1	100	0	100	240	255	0	0	0	0	0	0	0	0	1	1	0	【超神器】召唤师峡谷
194	14	-1	-1	36	0	0	12	0	1	100	0	100	240	280	0	0	0	0	0	0	0	0	1	1	0	【超神器】峡谷之巅
195	14	-1	-1	48	0	0	12	0	1	100	0	100	240	280	0	0	0	0	0	0	0	0	1	1	0	【超神器】创世★巅峰
196	14	-1	-1	60	0	0	12	0	1	100	0	100	250	290	0	0	0	0	0	0	0	0	1	1	0	【超神器】原始大陆
197	14	-1	-1	72	0	0	12	0	1	100	0	100	230	300	0	0	0	0	0	0	0	0	1	1	0	【超神器】山海经
198	14	-1	-1	84	0	0	12	0	1	100	0	100	285	310	0	0	0	0	0	0	0	0	1	1	0	【超神器】传奇之路
199	14	-1	-1	96	0	0	12	0	1	100	0	100	250	310	0	0	0	0	0	0	0	0	1	1	0	【超神器】死亡领地
200	14	-1	-1	108	0	0	12	0	1	100	0	100	270	320	0	0	0	0	0	0	0	0	1	1	0	【超神器】佛本世界
201	14	-1	-1	120	0	0	12	0	1	100	0	100	270	320	0	0	0	0	0	0	0	0	1	1	0	【超神器】无限恐怖
202	14	-1	-1	132	0	0	12	0	1	100	0	100	285	320	0	0	0	0	0	0	0	0	1	1	0	【超神器】神话世界
203	14	-1	-1	150	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[凡]
204	14	-1	-1	170	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[仙]
205	14	-1	-1	190	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[魔]
206	14	-1	-1	210	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[佛]
207	14	-1	-1	230	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[妖]
208	14	-1	-1	250	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[冥]
209	14	-1	-1	270	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[神]
210	14	-1	-1	290	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[天]
211	14	-1	-1	310	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[道]
212	14	-1	-1	330	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[玄]
213	14	-1	-1	350	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[奕]
214	14	-1	-1	370	0	0	16	0	1	100	0	100	-130	-350	0	0	0	0	0	0	0	0	1	1	0	切割[终·结]
215	1	-1	1	914	0	914	12	0	12	100	0	100	8	24	0	0	8	24	0	0	0	0	1	1	0	切割[奕]
216	1	-1	1	1160	0	1160	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	216
217	1	-1	1	1150	0	1150	10	0	10	200	0	500	0	-2	0	0	0	-2	0	0	0	0	1	1	0	216
218	1	-1	1	948	0	948	10	0	10	200	0	200	-1	-1	0	0	-1	-1	0	0	0	0	1	1	0	218
219	1	-1	1	982	0	982	10	0	10	200	0	200	0	0	0	0	0	0	1	0	0	0	1	1	0	219
220	1	-1	1	970	0	970	10	0	10	200	0	200	0	0	0	0	0	0	1	0	0	0	1	1	0	220
221	1	-1	1	958	0	958	10	0	10	300	0	300	-58	-63	0	0	28	46	1	0	0	0	1	1	0	221
222	20	-1	-1	0	0	0	20	0	1	100	0	300	-470	-220	0	0	0	0	1	0	0	0	1	1	0	古神皮甲
223	20	-1	-1	20	0	0	18	0	1	100	0	300	35	105	0	0	0	0	1	0	0	0	1	1	0	五股烈焰吞天魔剑
224	20	-1	-1	140	0	0	12	0	1	100	0	300	-30	-35	0	0	0	0	1	0	0	0	1	1	0	连臂
225	20	-1	-1	60	0	0	12	0	1	100	0	300	-30	-35	0	0	0	0	1	0	0	0	1	1	0	汤山
